Charging;Discharging
0;0
0.127382587;0.127896413
0.225901034;0.226643368
0.304462369;0.305361026
0.368442787;0.369342867
0.421709526;0.422652649
0.466578576;0.467447931
0.505066163;0.505939213
0.538262445;0.539037678
0.567370942;0.568136515
0.592919141;0.593582003
0.615704742;0.616354509
0.635971365;0.636521003
0.65429301;0.654829999
0.670760156;0.671202406
0.685813294;0.686244782
0.699456306;0.699799289
0.712044571;0.712379095
0.723531267;0.723783726
0.734214816;0.7344611
0.743767366;0.744188364
0.752954582;0.75336549
0.761140471;0.761759
0.769128017;0.76973212
0.776250346;0.777047718
0.783260517;0.784039857
0.7895122;0.790471945
0.795715474;0.796654219
0.80124553;0.802353146
0.806774844;0.807859035
0.811700196;0.812942903
0.816660746;0.817878061
0.821074415;0.822440927
0.82555054;0.826890073
0.829527449;0.831007766
0.833587557;0.835039629
0.837188721;0.838773961
0.840888888;0.842444881
0.844164497;0.845846742
0.847551127;0.849203344
0.85054284;0.852315009
0.853654664;0.855396209
0.856397348;0.858253088
0.859266953;0.861091625
0.861790007;0.863723599
0.864445006;0.866347214
0.866773395;0.868779675
0.869237343;0.871212031
0.871392401;0.873466694
0.873685515;0.875728097
0.875685579;0.877823639
0.877825311;0.879931616
0.879686231;0.881884192
0.881687725;0.883853949
0.883423271;0.885677602
0.885299732;0.887522396
0.886921922;0.889229393
0.888684918;0.890960836
0.89020429;0.892561937
0.891863999;0.894190243
0.893289828;0.895694926
0.894855241;0.897229115
0.896195727;0.898645764
0.897674814;0.900093833
0.898937231;0.901429888
0.900337085;0.90279895
0.901527905;0.904061037
0.90285486;0.905357441
0.903979864;0.906551483
0.905239592;0.907780915
0.906303959;0.908912218
0.907501555;0.910079783
0.908509937;0.911153118
0.909649991;0.912263416
0.91060658;0.913283082
0.911693238;0.914340265
0.912601819;0.915310149
0.913638837;0.916317978
0.914502838;0.917241599
0.915493624;0.918203486
0.916316156;0.919034265
0.917263812;0.919953829
0.918047706;0.92072311
0.918955061;0.921603373
0.919702896;0.922323368
0.920572535;0.923166998
0.921286668;0.923823102
0.922120958;0.924632708
0.922803548;0.925259223
0.92360466;0.926036894
0.924257685;0.926635695
0.925027616;0.927383352
0.925652893;0.927956157
0.926393481;0.928675569
0.92696879;0.929223961
0.927681945;0.929916759
0.928190074;0.930442195
0.92887773;0.931109885
0.929364537;0.93161371
0.930028102;0.932257686
0.930494822;0.932741143
0.931135601;0.933362696
0.931583374;0.933826936
0.932202579;0.934427266
0.932632463;0.934873355
0.93323122;0.935453574
0.933644198;0.935882503
0.934223554;0.936443647
0.934620537;0.936856336
0.93518147;0.937399371
0.935563307;0.937796677
0.936106727;0.938322504
0.93647421;0.938705223
0.937000969;0.939214683
0.937354835;0.939583561
0.937865728;0.940077441
0.938206666;0.940433173
0.93870244;0.940912208
0.939031093;0.941255444
0.939512446;0.941720326
0.939829417;0.942051675
0.940297006;0.942503051
0.94060286;0.942823082
0.9410573;0.94326156
0.941352566;0.943570809
0.941794436;0.943996961
0.942079611;0.94429593
0.942509458;0.944710294
0.942785008;0.944999454
0.943203344;0.945402537
0.943469709;0.945682333
0.943877019;0.946074612
0.944134612;0.946345461
0.944531354;0.946727388
0.944780564;0.946989684
0.945167168;0.947361683
0.945408362;0.947615798
0.945785238;0.947978273
0.946018763;0.948224557
0.946386296;0.948577889
0.946612479;0.948816673
0.946971035;0.94916122
0.947190185;0.949392818
0.947540111;0.949728923
0.94775252;0.94995363
0.948094144;0.950281617
0.948300089;0.950499713
0.948633724;0.950819889
0.948833467;0.95103164
0.949159408;0.951344297
0.949353198;0.951549955
0.949671727;0.951855369
0.949859799;0.952055173
0.950171183;0.952353607
0.950353762;0.952547784
0.950658256;0.95283949
0.950835554;0.953028255
0.9511334;0.953313471
0.951305618;0.953497029
0.951597049;0.953775981
0.951764379;0.953954528
0.952049613;0.954227434
0.952212239;0.954401153
0.952491487;0.954668219
0.952649581;0.954837289
0.952923044;0.955098712
0.953076773;0.955263299
0.953344641;0.955519268
0.953494163;0.955679534
0.95375662;0.955930228
0.953902086;0.956086324
0.954159306;0.956331915
0.954300858;0.956475681
0.95455301;0.956716377
0.954690786;0.95683369
0.954938029;0.957069765
0.95507216;0.957183822
0.955314647;0.95741542
0.955445258;0.957518466
0.955683136;0.957745765
0.955810347;0.957844092
0.956043757;0.958067231
0.956167682;0.958162775
0.956396759;0.958381879
0.956517508;0.958474736
0.956742381;0.958689925
0.956860058;0.958780185
0.957080852;0.958991573
0.957178472;0.959079324
0.957395388;0.95928702
0.957463584;0.959372345
0.957676862;0.959576457
0.957742799;0.959659436
0.957952542;0.959860064
0.958016414;0.959940774
0.95822272;0.960138017
0.958284598;0.96021653
0.958487561;0.960410482
0.958547509;0.960486869
0.95874722;0.96067762
0.958805302;0.960751949
0.959001848;0.960939586
0.959058125;0.961011922
0.95925159;0.961196529
0.95930612;0.961266934
0.959496586;0.961448592
0.959549424;0.961517126
0.959736969;0.961695913
0.959788169;0.961762633
0.959972868;0.961938624
0.960022482;0.962003586
0.960204408;0.962176853
0.960252485;0.962240109
0.960431709;0.962410722
0.960478296;0.962472325
0.960654885;0.962640351
0.960700029;0.96270035
0.960874049;0.962865854
0.960917793;0.962924295
0.961089306;0.963087342
0.961131693;0.963144271
0.961300762;0.963304919
0.961341833;0.96336038
0.961508515;0.963518689
0.961548309;0.963572725
0.961712662;0.963728752
0.961751217;0.963781403
0.961913296;0.963935202
0.961950649;0.963986507
0.962110508;0.964138132
0.962146693;0.96418813
0.962304383;0.964337631
0.962339434;0.964386359
0.962495006;0.964533786
0.962528957;0.964581279
0.962682458;0.96472668
0.96271534;0.964772971
0.962866817;0.964916394
0.96289866;0.964961517
0.96304816;0.965103005
0.963078994;0.965146991
0.963226559;0.96528659
0.963256413;0.96532947
0.963402087;0.96546722
0.963430987;0.965509024
0.963574811;0.965644968
0.963602784;0.965685725
0.963744798;0.9658199
0.96377187;0.965859638
0.963912114;0.965992085
0.963938308;0.96603083
0.964076819;0.966161585
0.964102161;0.966199363
0.964238976;0.966328464
0.964263488;0.9663653
0.964398642;0.966492781
0.964422347;0.9665287
0.964555874;0.966654596
0.964578794;0.966689621
0.964710729;0.966813964
0.964732884;0.966848118
0.964863259;0.966970942
0.964884669;0.967004246
0.965013516;0.967125581
0.965034201;0.967158058
0.965161551;0.967277935
0.96518153;0.967309605
0.965307412;0.967428053
0.965326704;0.967458937
0.965451148;0.967575985
0.96546977;0.967606101
0.965592804;0.967721777
0.965610774;0.967751145
0.965732425;0.967865476
0.965749759;0.967894114
0.965870055;0.968007127
0.96588677;0.968035052
0.966005736;0.968146773
0.966021847;0.968174002
0.966139509;0.968284456
